occ_code,region_id,emp,wage_mean_annual_usd,source_tag
27-4021,SG,1011,43389.0,FIXTURE:us_mix_gdp_pc_tilt
27-4031,SG,533,55566.0,FIXTURE:us_mix_gdp_pc_tilt
27-4032,SG,737,68400.0,FIXTURE:us_mix_gdp_pc_tilt
27-4099,SG,439,62361.0,FIXTURE:us_mix_gdp_pc_tilt
29-1011,SG,942,73116.0,FIXTURE:us_mix_gdp_pc_tilt
29-1021,SG,2859,150444.0,FIXTURE:us_mix_gdp_pc_tilt
29-1022,SG,140,280314.0,FIXTURE:us_mix_gdp_pc_tilt
29-1023,SG,135,240552.0,FIXTURE:us_mix_gdp_pc_tilt
29-1024,SG,21,129357.0,FIXTURE:us_mix_gdp_pc_tilt
29-1029,SG,125,161460.0,FIXTURE:us_mix_gdp_pc_tilt
29-1031,SG,1754,59058.0,FIXTURE:us_mix_gdp_pc_tilt
29-1041,SG,1019,112896.0,FIXTURE:us_mix_gdp_pc_tilt
29-1051,SG,8222,113121.0,FIXTURE:us_mix_gdp_pc_tilt
29-1071,SG,3497,107514.0,FIXTURE:us_mix_gdp_pc_tilt
29-1081,SG,233,142542.0,FIXTURE:us_mix_gdp_pc_tilt
29-1122,SG,3363,80523.0,FIXTURE:us_mix_gdp_pc_tilt
29-1123,SG,5928,83628.0,FIXTURE:us_mix_gdp_pc_tilt
29-1124,SG,422,84600.0,FIXTURE:us_mix_gdp_pc_tilt
29-1125,SG,447,48510.0,FIXTURE:us_mix_gdp_pc_tilt
29-1126,SG,3509,61371.0,FIXTURE:us_mix_gdp_pc_tilt
29-1127,SG,3879,77238.0,FIXTURE:us_mix_gdp_pc_tilt
29-1128,SG,180,48627.0,FIXTURE:us_mix_gdp_pc_tilt
29-1129,SG,355,58527.0,FIXTURE:us_mix_gdp_pc_tilt
29-1131,SG,2032,98928.0,FIXTURE:us_mix_gdp_pc_tilt
29-1141,SG,80167,74475.0,FIXTURE:us_mix_gdp_pc_tilt
29-1151,SG,1156,182223.0,FIXTURE:us_mix_gdp_pc_tilt
29-1161,SG,204,102789.0,FIXTURE:us_mix_gdp_pc_tilt
29-1171,SG,6174,106236.0,FIXTURE:us_mix_gdp_pc_tilt
29-1181,SG,348,77445.0,FIXTURE:us_mix_gdp_pc_tilt
29-1211,SG,819,298071.0,FIXTURE:us_mix_gdp_pc_tilt
29-1212,SG,490,318573.0,FIXTURE:us_mix_gdp_pc_tilt
29-1213,SG,243,272466.0,FIXTURE:us_mix_gdp_pc_tilt
29-1214,SG,952,279576.0,FIXTURE:us_mix_gdp_pc_tilt
29-1215,SG,2708,212337.0,FIXTURE:us_mix_gdp_pc_tilt
29-1216,SG,1533,217971.0,FIXTURE:us_mix_gdp_pc_tilt
29-1217,SG,187,240894.0,FIXTURE:us_mix_gdp_pc_tilt
29-1218,SG,567,266589.0,FIXTURE:us_mix_gdp_pc_tilt
29-1221,SG,884,178578.0,FIXTURE:us_mix_gdp_pc_tilt
29-1222,SG,290,240462.0,FIXTURE:us_mix_gdp_pc_tilt
29-1223,SG,671,224784.0,FIXTURE:us_mix_gdp_pc_tilt
29-1224,SG,777,271548.0,FIXTURE:us_mix_gdp_pc_tilt
29-1229,SG,6752,208350.0,FIXTURE:us_mix_gdp_pc_tilt
29-1241,SG,305,243081.0,FIXTURE:us_mix_gdp_pc_tilt
29-1242,SG,428,275598.0,FIXTURE:us_mix_gdp_pc_tilt
29-1243,SG,22,261279.0,FIXTURE:us_mix_gdp_pc_tilt
29-1249,SG,778,268020.0,FIXTURE:us_mix_gdp_pc_tilt
29-1291,SG,191,64593.0,FIXTURE:us_mix_gdp_pc_tilt
29-1292,SG,5450,73224.0,FIXTURE:us_mix_gdp_pc_tilt
29-1299,SG,691,101907.0,FIXTURE:us_mix_gdp_pc_tilt
29-2010,SG,8386,51219.0,FIXTURE:us_mix_gdp_pc_tilt
29-2031,SG,1467,55818.0,FIXTURE:us_mix_gdp_pc_tilt
29-2032,SG,2069,72612.0,FIXTURE:us_mix_gdp_pc_tilt
29-2033,SG,451,76365.0,FIXTURE:us_mix_gdp_pc_tilt
29-2034,SG,5692,59841.0,FIXTURE:us_mix_gdp_pc_tilt
29-2035,SG,1001,70038.0,FIXTURE:us_mix_gdp_pc_tilt
29-2036,SG,63,112275.0,FIXTURE:us_mix_gdp_pc_tilt
29-2042,SG,4246,33021.0,FIXTURE:us_mix_gdp_pc_tilt
29-2043,SG,2539,44550.0,FIXTURE:us_mix_gdp_pc_tilt
29-2051,SG,568,30744.0,FIXTURE:us_mix_gdp_pc_tilt
29-2052,SG,11486,34173.0,FIXTURE:us_mix_gdp_pc_tilt
29-2053,SG,2457,34200.0,FIXTURE:us_mix_gdp_pc_tilt
29-2055,SG,2869,48231.0,FIXTURE:us_mix_gdp_pc_tilt
29-2056,SG,3122,34425.0,FIXTURE:us_mix_gdp_pc_tilt
29-2057,SG,1728,37008.0,FIXTURE:us_mix_gdp_pc_tilt
29-2061,SG,16868,46665.0,FIXTURE:us_mix_gdp_pc_tilt
29-2072,SG,4750,43479.0,FIXTURE:us_mix_gdp_pc_tilt
29-2081,SG,1927,38754.0,FIXTURE:us_mix_gdp_pc_tilt
29-2091,SG,274,71838.0,FIXTURE:us_mix_gdp_pc_tilt
29-2092,SG,284,53964.0,FIXTURE:us_mix_gdp_pc_tilt
29-2099,SG,3703,44307.0,FIXTURE:us_mix_gdp_pc_tilt
29-9021,SG,997,55269.0,FIXTURE:us_mix_gdp_pc_tilt
29-9091,SG,686,49185.0,FIXTURE:us_mix_gdp_pc_tilt
29-9092,SG,72,77976.0,FIXTURE:us_mix_gdp_pc_tilt
29-9093,SG,454,53253.0,FIXTURE:us_mix_gdp_pc_tilt
29-9099,SG,1160,58392.0,FIXTURE:us_mix_gdp_pc_tilt
31-1120,SG,88588,26334.0,FIXTURE:us_mix_gdp_pc_tilt
31-1131,SG,34599,29925.0,FIXTURE:us_mix_gdp_pc_tilt
31-1132,SG,1188,30096.0,FIXTURE:us_mix_gdp_pc_tilt
31-1133,SG,1030,31176.0,FIXTURE:us_mix_gdp_pc_tilt
31-2011,SG,1105,57204.0,FIXTURE:us_mix_gdp_pc_tilt
31-2012,SG,89,35307.0,FIXTURE:us_mix_gdp_pc_tilt
31-2021,SG,2465,54666.0,FIXTURE:us_mix_gdp_pc_tilt
31-2022,SG,1116,27333.0,FIXTURE:us_mix_gdp_pc_tilt
31-9011,SG,2132,44334.0,FIXTURE:us_mix_gdp_pc_tilt
31-9091,SG,9136,38259.0,FIXTURE:us_mix_gdp_pc_tilt
31-9092,SG,19151,34371.0,FIXTURE:us_mix_gdp_pc_tilt
31-9093,SG,1610,38178.0,FIXTURE:us_mix_gdp_pc_tilt
31-9094,SG,1469,30798.0,FIXTURE:us_mix_gdp_pc_tilt
31-9095,SG,1146,31104.0,FIXTURE:us_mix_gdp_pc_tilt
31-9096,SG,2604,28602.0,FIXTURE:us_mix_gdp_pc_tilt
31-9097,SG,3493,34605.0,FIXTURE:us_mix_gdp_pc_tilt
31-9099,SG,2853,36621.0,FIXTURE:us_mix_gdp_pc_tilt
33-1011,SG,1433,62775.0,FIXTURE:us_mix_gdp_pc_tilt
33-1012,SG,3374,88884.0,FIXTURE:us_mix_gdp_pc_tilt
33-1021,SG,2129,74943.0,FIXTURE:us_mix_gdp_pc_tilt
33-1091,SG,1459,49572.0,FIXTURE:us_mix_gdp_pc_tilt
33-1099,SG,626,57519.0,FIXTURE:us_mix_gdp_pc_tilt
33-2011,SG,8350,49761.0,FIXTURE:us_mix_gdp_pc_tilt
33-2021,SG,384,62712.0,FIXTURE:us_mix_gdp_pc_tilt
33-2022,SG,73,48906.0,FIXTURE:us_mix_gdp_pc_tilt
33-3011,SG,432,47106.0,FIXTURE:us_mix_gdp_pc_tilt
33-3012,SG,10331,48078.0,FIXTURE:us_mix_gdp_pc_tilt
33-3021,SG,2839,81333.0,FIXTURE:us_mix_gdp_pc_tilt
33-3031,SG,177,52371.0,FIXTURE:us_mix_gdp_pc_tilt
33-3041,SG,196,41445.0,FIXTURE:us_mix_gdp_pc_tilt
33-3051,SG,17509,63675.0,FIXTURE:us_mix_gdp_pc_tilt
33-3052,SG,94,62613.0,FIXTURE:us_mix_gdp_pc_tilt
33-9011,SG,305,38358.0,FIXTURE:us_mix_gdp_pc_tilt
33-9021,SG,759,54873.0,FIXTURE:us_mix_gdp_pc_tilt
33-9031,SG,242,34272.0,FIXTURE:us_mix_gdp_pc_tilt
33-9032,SG,27817,32247.0,FIXTURE:us_mix_gdp_pc_tilt
33-9091,SG,2176,32103.0,FIXTURE:us_mix_gdp_pc_tilt
33-9092,SG,3008,24588.0,FIXTURE:us_mix_gdp_pc_tilt
33-9093,SG,1272,41742.0,FIXTURE:us_mix_gdp_pc_tilt
33-9094,SG,1455,27198.0,FIXTURE:us_mix_gdp_pc_tilt
33-9099,SG,2634,37944.0,FIXTURE:us_mix_gdp_pc_tilt
35-1011,SG,3417,51228.0,FIXTURE:us_mix_gdp_pc_tilt
35-1012,SG,27393,35235.0,FIXTURE:us_mix_gdp_pc_tilt
35-2011,SG,20220,22941.0,FIXTURE:us_mix_gdp_pc_tilt
35-2012,SG,10342,28368.0,FIXTURE:us_mix_gdp_pc_tilt
35-2013,SG,12,38934.0,FIXTURE:us_mix_gdp_pc_tilt
35-2014,SG,31427,28467.0,FIXTURE:us_mix_gdp_pc_tilt
35-2015,SG,3285,25299.0,FIXTURE:us_mix_gdp_pc_tilt
35-2019,SG,478,30051.0,FIXTURE:us_mix_gdp_pc_tilt
35-2021,SG,20621,25929.0,FIXTURE:us_mix_gdp_pc_tilt
35-3011,SG,12776,27306.0,FIXTURE:us_mix_gdp_pc_tilt
35-3023,SG,81476,23454.0,FIXTURE:us_mix_gdp_pc_tilt
35-3031,SG,47489,26109.0,FIXTURE:us_mix_gdp_pc_tilt
35-3041,SG,6398,26550.0,FIXTURE:us_mix_gdp_pc_tilt
35-9011,SG,8870,24921.0,FIXTURE:us_mix_gdp_pc_tilt
35-9021,SG,9925,24615.0,FIXTURE:us_mix_gdp_pc_tilt
35-9031,SG,8547,23400.0,FIXTURE:us_mix_gdp_pc_tilt
35-9099,SG,2191,25884.0,FIXTURE:us_mix_gdp_pc_tilt
37-1011,SG,4044,40590.0,FIXTURE:us_mix_gdp_pc_tilt
37-1012,SG,3064,47943.0,FIXTURE:us_mix_gdp_pc_tilt
37-2011,SG,53613,28674.0,FIXTURE:us_mix_gdp_pc_tilt
37-2012,SG,19043,26622.0,FIXTURE:us_mix_gdp_pc_tilt
37-2019,SG,457,34677.0,FIXTURE:us_mix_gdp_pc_tilt
37-2021,SG,2247,36576.0,FIXTURE:us_mix_gdp_pc_tilt
37-3011,SG,23493,31716.0,FIXTURE:us_mix_gdp_pc_tilt
37-3012,SG,680,36450.0,FIXTURE:us_mix_gdp_pc_tilt
37-3013,SG,1104,42705.0,FIXTURE:us_mix_gdp_pc_tilt
37-3019,SG,415,35208.0,FIXTURE:us_mix_gdp_pc_tilt
39-1013,SG,513,47331.0,FIXTURE:us_mix_gdp_pc_tilt
39-1014,SG,1759,42417.0,FIXTURE:us_mix_gdp_pc_tilt
39-1022,SG,2659,41157.0,FIXTURE:us_mix_gdp_pc_tilt
39-2011,SG,417,34407.0,FIXTURE:us_mix_gdp_pc_tilt
39-2021,SG,5939,26568.0,FIXTURE:us_mix_gdp_pc_tilt
39-3011,SG,1703,26064.0,FIXTURE:us_mix_gdp_pc_tilt
39-3012,SG,193,26199.0,FIXTURE:us_mix_gdp_pc_tilt
39-3019,SG,285,28611.0,FIXTURE:us_mix_gdp_pc_tilt
39-3021,SG,43,29673.0,FIXTURE:us_mix_gdp_pc_tilt
39-3031,SG,1447,23751.0,FIXTURE:us_mix_gdp_pc_tilt
39-3091,SG,6899,23499.0,FIXTURE:us_mix_gdp_pc_tilt
39-3092,SG,89,49131.0,FIXTURE:us_mix_gdp_pc_tilt
39-3093,SG,254,27198.0,FIXTURE:us_mix_gdp_pc_tilt
39-3099,SG,113,26712.0,FIXTURE:us_mix_gdp_pc_tilt
39-4011,SG,107,46089.0,FIXTURE:us_mix_gdp_pc_tilt
39-4012,SG,54,35694.0,FIXTURE:us_mix_gdp_pc_tilt
39-4021,SG,855,28467.0,FIXTURE:us_mix_gdp_pc_tilt
39-4031,SG,650,50724.0,FIXTURE:us_mix_gdp_pc_tilt
39-5011,SG,340,32130.0,FIXTURE:us_mix_gdp_pc_tilt
39-5012,SG,7526,32391.0,FIXTURE:us_mix_gdp_pc_tilt
39-5091,SG,52,111942.0,FIXTURE:us_mix_gdp_pc_tilt
39-5092,SG,3172,27432.0,FIXTURE:us_mix_gdp_pc_tilt
39-5093,SG,252,22644.0,FIXTURE:us_mix_gdp_pc_tilt
39-5094,SG,1331,37530.0,FIXTURE:us_mix_gdp_pc_tilt
39-6011,SG,540,27036.0,FIXTURE:us_mix_gdp_pc_tilt
39-6012,SG,883,33768.0,FIXTURE:us_mix_gdp_pc_tilt
39-7010,SG,815,29880.0,FIXTURE:us_mix_gdp_pc_tilt
39-9011,SG,11540,24912.0,FIXTURE:us_mix_gdp_pc_tilt
39-9031,SG,5831,41283.0,FIXTURE:us_mix_gdp_pc_tilt
39-9032,SG,6948,28818.0,FIXTURE:us_mix_gdp_pc_tilt
39-9041,SG,2434,31455.0,FIXTURE:us_mix_gdp_pc_tilt
39-9099,SG,1895,27711.0,FIXTURE:us_mix_gdp_pc_tilt
41-1011,SG,30085,42201.0,FIXTURE:us_mix_gdp_pc_tilt
41-1012,SG,6419,83088.0,FIXTURE:us_mix_gdp_pc_tilt
41-2011,SG,87313,24093.0,FIXTURE:us_mix_gdp_pc_tilt
41-2012,SG,451,26217.0,FIXTURE:us_mix_gdp_pc_tilt
41-2021,SG,9779,32553.0,FIXTURE:us_mix_gdp_pc_tilt
41-2022,SG,6977,33228.0,FIXTURE:us_mix_gdp_pc_tilt
41-2031,SG,97193,28728.0,FIXTURE:us_mix_gdp_pc_tilt
41-3011,SG,2544,59886.0,FIXTURE:us_mix_gdp_pc_tilt
41-3021,SG,11121,62406.0,FIXTURE:us_mix_gdp_pc_tilt
41-3031,SG,11233,83934.0,FIXTURE:us_mix_gdp_pc_tilt
41-3041,SG,979,41922.0,FIXTURE:us_mix_gdp_pc_tilt
41-3091,SG,27009,63999.0,FIXTURE:us_mix_gdp_pc_tilt
41-4011,SG,7004,92475.0,FIXTURE:us_mix_gdp_pc_tilt
41-4012,SG,32696,65151.0,FIXTURE:us_mix_gdp_pc_tilt
41-9011,SG,1071,33291.0,FIXTURE:us_mix_gdp_pc_tilt
41-9012,SG,53,41472.0,FIXTURE:us_mix_gdp_pc_tilt
41-9021,SG,1275,77841.0,FIXTURE:us_mix_gdp_pc_tilt
41-9022,SG,4629,55332.0,FIXTURE:us_mix_gdp_pc_tilt
41-9031,SG,1567,106767.0,FIXTURE:us_mix_gdp_pc_tilt
41-9041,SG,3030,27603.0,FIXTURE:us_mix_gdp_pc_tilt
41-9091,SG,207,31473.0,FIXTURE:us_mix_gdp_pc_tilt
41-9099,SG,6203,34956.0,FIXTURE:us_mix_gdp_pc_tilt
43-1011,SG,37989,57042.0,FIXTURE:us_mix_gdp_pc_tilt
43-2011,SG,1268,31131.0,FIXTURE:us_mix_gdp_pc_tilt
43-2021,SG,102,35433.0,FIXTURE:us_mix_gdp_pc_tilt
43-2099,SG,35,44523.0,FIXTURE:us_mix_gdp_pc_tilt
43-3011,SG,5602,37152.0,FIXTURE:us_mix_gdp_pc_tilt
43-3021,SG,11291,38475.0,FIXTURE:us_mix_gdp_pc_tilt
43-3031,SG,39719,40626.0,FIXTURE:us_mix_gdp_pc_tilt
43-3041,SG,293,27693.0,FIXTURE:us_mix_gdp_pc_tilt
43-3051,SG,3929,44604.0,FIXTURE:us_mix_gdp_pc_tilt
43-3061,SG,1630,40437.0,FIXTURE:us_mix_gdp_pc_tilt
43-3071,SG,9584,31437.0,FIXTURE:us_mix_gdp_pc_tilt
43-3099,SG,798,43047.0,FIXTURE:us_mix_gdp_pc_tilt
43-4011,SG,1052,51939.0,FIXTURE:us_mix_gdp_pc_tilt
43-4021,SG,186,37539.0,FIXTURE:us_mix_gdp_pc_tilt
43-4031,SG,3952,40383.0,FIXTURE:us_mix_gdp_pc_tilt
43-4041,SG,443,40086.0,FIXTURE:us_mix_gdp_pc_tilt
43-4051,SG,73341,35163.0,FIXTURE:us_mix_gdp_pc_tilt
43-4061,SG,3982,43713.0,FIXTURE:us_mix_gdp_pc_tilt
43-4071,SG,2249,33138.0,FIXTURE:us_mix_gdp_pc_tilt
43-4081,SG,5799,25236.0,FIXTURE:us_mix_gdp_pc_tilt
43-4111,SG,4469,34956.0,FIXTURE:us_mix_gdp_pc_tilt
43-4121,SG,2065,29241.0,FIXTURE:us_mix_gdp_pc_tilt
43-4131,SG,6279,40419.0,FIXTURE:us_mix_gdp_pc_tilt
43-4141,SG,1066,37125.0,FIXTURE:us_mix_gdp_pc_tilt
43-4151,SG,3522,37638.0,FIXTURE:us_mix_gdp_pc_tilt
43-4161,SG,2704,40356.0,FIXTURE:us_mix_gdp_pc_tilt
43-4171,SG,25871,29619.0,FIXTURE:us_mix_gdp_pc_tilt
43-4181,SG,2654,41067.0,FIXTURE:us_mix_gdp_pc_tilt
43-4199,SG,4081,39555.0,FIXTURE:us_mix_gdp_pc_tilt
43-5011,SG,2257,43578.0,FIXTURE:us_mix_gdp_pc_tilt
43-5021,SG,1798,30843.0,FIXTURE:us_mix_gdp_pc_tilt
43-5031,SG,2554,42327.0,FIXTURE:us_mix_gdp_pc_tilt
43-5032,SG,5114,41985.0,FIXTURE:us_mix_gdp_pc_tilt
43-5041,SG,632,42687.0,FIXTURE:us_mix_gdp_pc_tilt
43-5051,SG,2087,47889.0,FIXTURE:us_mix_gdp_pc_tilt
43-5052,SG,8830,48933.0,FIXTURE:us_mix_gdp_pc_tilt
43-5053,SG,2951,45909.0,FIXTURE:us_mix_gdp_pc_tilt
43-5061,SG,9663,46998.0,FIXTURE:us_mix_gdp_pc_tilt
43-5071,SG,20930,34389.0,FIXTURE:us_mix_gdp_pc_tilt
43-5111,SG,1441,35586.0,FIXTURE:us_mix_gdp_pc_tilt
43-6011,SG,12287,60183.0,FIXTURE:us_mix_gdp_pc_tilt
43-6012,SG,4085,47286.0,FIXTURE:us_mix_gdp_pc_tilt
43-6013,SG,17279,35766.0,FIXTURE:us_mix_gdp_pc_tilt
43-6014,SG,48050,36972.0,FIXTURE:us_mix_gdp_pc_tilt
43-9021,SG,3873,32346.0,FIXTURE:us_mix_gdp_pc_tilt
43-9022,SG,1103,39033.0,FIXTURE:us_mix_gdp_pc_tilt
43-9031,SG,200,45837.0,FIXTURE:us_mix_gdp_pc_tilt
43-9041,SG,5745,41211.0,FIXTURE:us_mix_gdp_pc_tilt
43-9051,SG,1826,30951.0,FIXTURE:us_mix_gdp_pc_tilt
43-9061,SG,67844,35091.0,FIXTURE:us_mix_gdp_pc_tilt
43-9071,SG,866,33399.0,FIXTURE:us_mix_gdp_pc_tilt
43-9081,SG,141,41409.0,FIXTURE:us_mix_gdp_pc_tilt
43-9111,SG,163,48078.0,FIXTURE:us_mix_gdp_pc_tilt
43-9199,SG,3872,38322.0,FIXTURE:us_mix_gdp_pc_tilt
45-1011,SG,678,49005.0,FIXTURE:us_mix_gdp_pc_tilt
45-2011,SG,359,42687.0,FIXTURE:us_mix_gdp_pc_tilt
45-2021,SG,25,38943.0,FIXTURE:us_mix_gdp_pc_tilt
45-2041,SG,673,27360.0,FIXTURE:us_mix_gdp_pc_tilt
45-2091,SG,689,32652.0,FIXTURE:us_mix_gdp_pc_tilt
45-2092,SG,7297,28296.0,FIXTURE:us_mix_gdp_pc_tilt
45-2093,SG,899,28935.0,FIXTURE:us_mix_gdp_pc_tilt
45-2099,SG,161,33471.0,FIXTURE:us_mix_gdp_pc_tilt
45-4011,SG,166,30321.0,FIXTURE:us_mix_gdp_pc_tilt
45-4021,SG,110,48384.0,FIXTURE:us_mix_gdp_pc_tilt
45-4022,SG,672,39564.0,FIXTURE:us_mix_gdp_pc_tilt
45-4023,SG,86,37368.0,FIXTURE:us_mix_gdp_pc_tilt
45-4029,SG,81,40887.0,FIXTURE:us_mix_gdp_pc_tilt
47-1011,SG,17528,67554.0,FIXTURE:us_mix_gdp_pc_tilt
47-2011,SG,340,62163.0,FIXTURE:us_mix_gdp_pc_tilt
47-2021,SG,1473,55287.0,FIXTURE:us_mix_gdp_pc_tilt
47-2022,SG,237,45153.0,FIXTURE:us_mix_gdp_pc_tilt
47-2031,SG,17586,49671.0,FIXTURE:us_mix_gdp_pc_tilt
47-2041,SG,521,43839.0,FIXTURE:us_mix_gdp_pc_tilt
47-2042,SG,482,48492.0,FIXTURE:us_mix_gdp_pc_tilt
47-2043,SG,114,39942.0,FIXTURE:us_mix_gdp_pc_tilt
47-2044,SG,1084,47997.0,FIXTURE:us_mix_gdp_pc_tilt
47-2051,SG,4912,45810.0,FIXTURE:us_mix_gdp_pc_tilt
47-2053,SG,70,52542.0,FIXTURE:us_mix_gdp_pc_tilt
47-2061,SG,25502,39717.0,FIXTURE:us_mix_gdp_pc_tilt
47-2071,SG,1164,45531.0,FIXTURE:us_mix_gdp_pc_tilt
47-2072,SG,99,68355.0,FIXTURE:us_mix_gdp_pc_tilt
47-2073,SG,10656,50652.0,FIXTURE:us_mix_gdp_pc_tilt
47-2081,SG,2555,49329.0,FIXTURE:us_mix_gdp_pc_tilt
47-2082,SG,384,58626.0,FIXTURE:us_mix_gdp_pc_tilt
47-2111,SG,17126,56979.0,FIXTURE:us_mix_gdp_pc_tilt
47-2121,SG,1387,46755.0,FIXTURE:us_mix_gdp_pc_tilt
47-2131,SG,799,40329.0,FIXTURE:us_mix_gdp_pc_tilt
47-2132,SG,737,50634.0,FIXTURE:us_mix_gdp_pc_tilt
47-2141,SG,5639,42426.0,FIXTURE:us_mix_gdp_pc_tilt
47-2142,SG,62,46404.0,FIXTURE:us_mix_gdp_pc_tilt
47-2151,SG,877,43659.0,FIXTURE:us_mix_gdp_pc_tilt
47-2152,SG,10993,57015.0,FIXTURE:us_mix_gdp_pc_tilt
47-2161,SG,710,49329.0,FIXTURE:us_mix_gdp_pc_tilt
47-2171,SG,432,53064.0,FIXTURE:us_mix_gdp_pc_tilt
47-2181,SG,3419,44001.0,FIXTURE:us_mix_gdp_pc_tilt
47-2211,SG,3228,52884.0,FIXTURE:us_mix_gdp_pc_tilt
47-2221,SG,1806,55143.0,FIXTURE:us_mix_gdp_pc_tilt
47-2231,SG,432,45639.0,FIXTURE:us_mix_gdp_pc_tilt
47-3011,SG,479,39033.0,FIXTURE:us_mix_gdp_pc_tilt
47-3012,SG,725,33606.0,FIXTURE:us_mix_gdp_pc_tilt
47-3013,SG,1899,33048.0,FIXTURE:us_mix_gdp_pc_tilt
47-3014,SG,235,31743.0,FIXTURE:us_mix_gdp_pc_tilt
47-3015,SG,1209,32715.0,FIXTURE:us_mix_gdp_pc_tilt
47-3016,SG,180,32400.0,FIXTURE:us_mix_gdp_pc_tilt
47-3019,SG,719,33849.0,FIXTURE:us_mix_gdp_pc_tilt
47-4011,SG,3102,61632.0,FIXTURE:us_mix_gdp_pc_tilt
47-4021,SG,593,82188.0,FIXTURE:us_mix_gdp_pc_tilt
47-4031,SG,644,37026.0,FIXTURE:us_mix_gdp_pc_tilt
47-4041,SG,1165,44352.0,FIXTURE:us_mix_gdp_pc_tilt
47-4051,SG,3716,39906.0,FIXTURE:us_mix_gdp_pc_tilt
47-4061,SG,554,54693.0,FIXTURE:us_mix_gdp_pc_tilt
47-4071,SG,753,40851.0,FIXTURE:us_mix_gdp_pc_tilt
47-4090,SG,814,40833.0,FIXTURE:us_mix_gdp_pc_tilt
47-5011,SG,207,46926.0,FIXTURE:us_mix_gdp_pc_tilt
47-5012,SG,294,55656.0,FIXTURE:us_mix_gdp_pc_tilt
47-5013,SG,865,50094.0,FIXTURE:us_mix_gdp_pc_tilt
47-5022,SG,940,44865.0,FIXTURE:us_mix_gdp_pc_tilt
47-5023,SG,416,48240.0,FIXTURE:us_mix_gdp_pc_tilt
47-5032,SG,141,51363.0,FIXTURE:us_mix_gdp_pc_tilt
47-5041,SG,388,51687.0,FIXTURE:us_mix_gdp_pc_tilt
47-5043,SG,49,53253.0,FIXTURE:us_mix_gdp_pc_tilt
47-5044,SG,117,51597.0,FIXTURE:us_mix_gdp_pc_tilt
47-5049,SG,83,54261.0,FIXTURE:us_mix_gdp_pc_tilt
47-5051,SG,117,37467.0,FIXTURE:us_mix_gdp_pc_tilt
47-5071,SG,909,40257.0,FIXTURE:us_mix_gdp_pc_tilt
47-5081,SG,157,36774.0,FIXTURE:us_mix_gdp_pc_tilt
47-5099,SG,142,45864.0,FIXTURE:us_mix_gdp_pc_tilt
49-1011,SG,13848,66231.0,FIXTURE:us_mix_gdp_pc_tilt
49-2011,SG,2274,39753.0,FIXTURE:us_mix_gdp_pc_tilt
49-2021,SG,361,56250.0,FIXTURE:us_mix_gdp_pc_tilt
49-2022,SG,4548,54315.0,FIXTURE:us_mix_gdp_pc_tilt
49-2091,SG,498,62874.0,FIXTURE:us_mix_gdp_pc_tilt
49-2092,SG,418,43866.0,FIXTURE:us_mix_gdp_pc_tilt
49-2093,SG,282,63585.0,FIXTURE:us_mix_gdp_pc_tilt
49-2094,SG,1336,57807.0,FIXTURE:us_mix_gdp_pc_tilt
49-2095,SG,592,78876.0,FIXTURE:us_mix_gdp_pc_tilt
49-2096,SG,237,39321.0,FIXTURE:us_mix_gdp_pc_tilt
49-2097,SG,567,41508.0,FIXTURE:us_mix_gdp_pc_tilt
49-2098,SG,2037,46953.0,FIXTURE:us_mix_gdp_pc_tilt
49-3011,SG,3301,62523.0,FIXTURE:us_mix_gdp_pc_tilt
49-3021,SG,3613,45594.0,FIXTURE:us_mix_gdp_pc_tilt
49-3022,SG,427,36621.0,FIXTURE:us_mix_gdp_pc_tilt
49-3023,SG,16573,43191.0,FIXTURE:us_mix_gdp_pc_tilt
49-3031,SG,6879,47718.0,FIXTURE:us_mix_gdp_pc_tilt
49-3041,SG,922,42525.0,FIXTURE:us_mix_gdp_pc_tilt
49-3042,SG,3822,51552.0,FIXTURE:us_mix_gdp_pc_tilt
49-3043,SG,600,54360.0,FIXTURE:us_mix_gdp_pc_tilt
49-3051,SG,607,41994.0,FIXTURE:us_mix_gdp_pc_tilt
49-3052,SG,395,37773.0,FIXTURE:us_mix_gdp_pc_tilt
49-3053,SG,913,36324.0,FIXTURE:us_mix_gdp_pc_tilt
49-3091,SG,388,30924.0,FIXTURE:us_mix_gdp_pc_tilt
49-3092,SG,422,40437.0,FIXTURE:us_mix_gdp_pc_tilt
49-3093,SG,2452,29268.0,FIXTURE:us_mix_gdp_pc_tilt
49-9011,SG,613,40968.0,FIXTURE:us_mix_gdp_pc_tilt
49-9012,SG,1181,60579.0,FIXTURE:us_mix_gdp_pc_tilt
49-9021,SG,9393,49221.0,FIXTURE:us_mix_gdp_pc_tilt
49-9031,SG,740,40806.0,FIXTURE:us_mix_gdp_pc_tilt
49-9041,SG,9818,52902.0,FIXTURE:us_mix_gdp_pc_tilt
49-9043,SG,1517,48213.0,FIXTURE:us_mix_gdp_pc_tilt
49-9044,SG,1033,55134.0,FIXTURE:us_mix_gdp_pc_tilt
49-9045,SG,17,49284.0,FIXTURE:us_mix_gdp_pc_tilt
49-9051,SG,3261,71154.0,FIXTURE:us_mix_gdp_pc_tilt
49-9052,SG,2672,56025.0,FIXTURE:us_mix_gdp_pc_tilt
49-9061,SG,62,39834.0,FIXTURE:us_mix_gdp_pc_tilt
49-9062,SG,1405,50778.0,FIXTURE:us_mix_gdp_pc_tilt
